DateTime	Epoch_Time	Temperature_A	Temperature_C	Log_Pressure
07-Jun-2019 14:45:21	737583.614832269	293.616	294.122	0.248
07-Jun-2019 14:45:22	737583.614843843	293.617	294.122	0.248
07-Jun-2019 14:45:23	737583.614855417	293.616	294.122	0.248
07-Jun-2019 14:45:24	737583.614867002	293.618	294.122	0.248
07-Jun-2019 14:45:25	737583.614878565	293.616	294.121	0.248
07-Jun-2019 14:45:26	737583.614890139	293.618	294.121	0.248
07-Jun-2019 14:45:27	737583.614901713	293.616	294.123	0.248
07-Jun-2019 14:45:28	737583.614913287	293.616	294.122	0.248
07-Jun-2019 14:45:29	737583.614924861	293.615	294.122	0.248
07-Jun-2019 14:45:30	737583.614936435	293.616	294.122	0.248
07-Jun-2019 14:45:31	737583.614948021	293.617	294.122	0.248
07-Jun-2019 14:45:32	737583.614959583	293.617	294.122	0.248
07-Jun-2019 14:45:33	737583.614971157	293.616	294.123	0.248
07-Jun-2019 14:45:34	737583.614982743	293.616	294.122	0.249
07-Jun-2019 14:45:35	737583.614994317	293.617	294.123	0.248
07-Jun-2019 14:45:36	737583.61500588	293.617	294.122	0.248
07-Jun-2019 14:45:37	737583.615017454	293.616	294.122	0.249
07-Jun-2019 14:45:38	737583.615029028	293.616	294.122	0.249
07-Jun-2019 14:45:39	737583.615040602	293.616	294.122	0.249
07-Jun-2019 14:45:40	737583.615052176	293.618	294.122	0.249
07-Jun-2019 14:45:41	737583.61506375	293.616	294.122	0.249
07-Jun-2019 14:45:42	737583.615075336	293.617	294.123	0.249
07-Jun-2019 14:45:43	737583.615086898	293.617	294.122	0.249
07-Jun-2019 14:45:44	737583.615098472	293.616	294.123	0.249
07-Jun-2019 14:45:45	737583.615110058	293.617	294.123	0.249
07-Jun-2019 14:45:46	737583.61512162	293.617	294.122	0.249
07-Jun-2019 14:45:47	737583.615133194	293.616	294.124	0.249
07-Jun-2019 14:45:48	737583.615144768	293.616	294.122	0.249
07-Jun-2019 14:45:49	737583.615156343	293.618	294.123	0.249
07-Jun-2019 14:45:50	737583.615167928	293.617	294.122	0.249
07-Jun-2019 14:45:51	737583.615179491	293.616	294.123	0.249
07-Jun-2019 14:45:52	737583.615191065	293.615	294.123	0.249
07-Jun-2019 14:45:53	737583.615202639	293.617	294.123	0.249
07-Jun-2019 14:45:54	737583.615214213	293.616	294.123	0.249
07-Jun-2019 14:45:55	737583.615225787	293.618	294.123	0.249
07-Jun-2019 14:45:56	737583.615237361	293.617	294.123	0.25
07-Jun-2019 14:45:57	737583.615248935	293.616	294.123	0.25
07-Jun-2019 14:45:58	737583.615260509	293.617	294.123	0.250999
07-Jun-2019 14:45:59	737583.615272095	293.617	294.123	0.251999
07-Jun-2019 14:46:00	737583.615283669	293.615	294.123	0.251999
07-Jun-2019 14:46:01	737583.615295231	293.616	294.124	0.251999
07-Jun-2019 14:46:02	737583.615306806	293.616	294.124	0.251999
07-Jun-2019 14:46:03	737583.61531838	293.617	294.123	0.251999
07-Jun-2019 14:46:04	737583.615329954	293.617	294.124	0.250999
07-Jun-2019 14:46:05	737583.615341528	293.617	294.123	0.25
07-Jun-2019 14:46:06	737583.615353102	293.618	294.123	0.249
07-Jun-2019 14:46:07	737583.615364676	293.616	294.122	0.248
07-Jun-2019 14:46:08	737583.61537625	293.619	294.122	0.247
07-Jun-2019 14:46:09	737583.615387824	293.617	294.122	0.246
07-Jun-2019 14:46:10	737583.61539941	293.617	294.123	0.244
07-Jun-2019 14:46:11	737583.615410972	293.616	294.122	0.242999
07-Jun-2019 14:46:12	737583.615422546	293.616	294.124	0.241
07-Jun-2019 14:46:13	737583.61543412	293.616	294.124	0.238999
07-Jun-2019 14:46:14	737583.615445694	293.617	294.123	0.237
07-Jun-2019 14:46:15	737583.615457269	293.616	294.124	0.236
07-Jun-2019 14:46:16	737583.615468843	293.616	294.124	0.233999
07-Jun-2019 14:46:17	737583.615480428	293.617	294.123	0.232
07-Jun-2019 14:46:18	737583.615491991	293.617	294.123	0.230999
07-Jun-2019 14:46:19	737583.615503565	293.616	294.123	0.229999
07-Jun-2019 14:46:20	737583.615515139	293.617	294.123	0.228999
07-Jun-2019 14:46:21	737583.615526713	293.616	294.123	0.226999
07-Jun-2019 14:46:22	737583.615538287	293.617	294.124	0.225999
07-Jun-2019 14:46:23	737583.615549861	293.618	294.124	0.225
07-Jun-2019 14:46:24	737583.615561435	293.618	294.124	0.223
07-Jun-2019 14:46:25	737583.615573021	293.618	294.122	0.221
07-Jun-2019 14:46:26	737583.615584583	293.616	294.123	0.22
07-Jun-2019 14:46:27	737583.615596157	293.618	294.123	0.217999
07-Jun-2019 14:46:28	737583.615607732	293.618	294.124	0.217
07-Jun-2019 14:46:29	737583.615619306	293.617	294.122	0.215
07-Jun-2019 14:46:30	737583.61563088	293.618	294.123	0.213999
07-Jun-2019 14:46:31	737583.615642454	293.617	294.124	0.212999
07-Jun-2019 14:46:32	737583.615654028	293.616	294.123	0.211
07-Jun-2019 14:46:33	737583.615665602	293.617	294.123	0.208999
07-Jun-2019 14:46:34	737583.615677187	293.618	294.123	0.207999
07-Jun-2019 14:46:35	737583.61568875	293.618	294.123	0.207
07-Jun-2019 14:46:36	737583.615700324	293.617	294.123	0.205999
07-Jun-2019 14:46:37	737583.615711898	293.617	294.124	0.203999
07-Jun-2019 14:46:38	737583.615723472	293.617	294.123	0.202999
07-Jun-2019 14:46:39	737583.615735046	293.617	294.122	0.201999
07-Jun-2019 14:46:40	737583.61574662	293.618	294.124	0.200999
07-Jun-2019 14:46:41	737583.615758194	293.617	294.123	0.2
07-Jun-2019 14:46:42	737583.615769768	293.618	294.124	0.197999
07-Jun-2019 14:46:43	737583.615781343	293.616	294.124	0.197
07-Jun-2019 14:46:44	737583.615792917	293.619	294.122	0.196
07-Jun-2019 14:46:45	737583.615804491	293.618	294.123	0.195
07-Jun-2019 14:46:46	737583.615816065	293.618	294.125	0.193999
07-Jun-2019 14:46:47	737583.615827639	293.618	294.124	0.192999
07-Jun-2019 14:46:48	737583.615839213	293.617	294.123	0.191
07-Jun-2019 14:46:49	737583.615850787	293.618	294.124	0.191
07-Jun-2019 14:46:50	737583.615862373	293.618	294.123	0.188999
07-Jun-2019 14:46:51	737583.615873947	293.616	294.124	0.187999
07-Jun-2019 14:46:52	737583.615885521	293.618	294.124	0.187
07-Jun-2019 14:46:53	737583.615897083	293.619	294.123	0.186
07-Jun-2019 14:46:54	737583.615908657	293.618	294.123	0.185
07-Jun-2019 14:46:55	737583.615920231	293.618	294.123	0.183999
07-Jun-2019 14:46:56	737583.615931806	293.618	294.124	0.182999
07-Jun-2019 14:46:57	737583.61594338	293.618	294.123	0.182
07-Jun-2019 14:46:58	737583.615954965	293.617	294.124	0.181
07-Jun-2019 14:46:59	737583.615966528	293.619	294.123	0.181
07-Jun-2019 14:47:00	737583.615978102	293.618	294.123	0.179999
07-Jun-2019 14:47:01	737583.615989676	293.618	294.124	0.178999
07-Jun-2019 14:47:02	737583.61600125	293.618	294.123	0.177999
07-Jun-2019 14:47:03	737583.616012824	293.617	294.123	0.177
07-Jun-2019 14:47:04	737583.61602441	293.617	294.123	0.175999
07-Jun-2019 14:47:05	737583.616035972	293.618	294.124	0.175
07-Jun-2019 14:47:06	737583.616047546	293.618	294.123	0.174
07-Jun-2019 14:47:07	737583.61605912	293.618	294.124	0.172999
07-Jun-2019 14:47:08	737583.616070694	293.616	294.123	0.172
07-Jun-2019 14:47:09	737583.61608228	293.618	294.123	0.171
07-Jun-2019 14:47:10	737583.616093854	293.617	294.123	0.17
07-Jun-2019 14:47:11	737583.616105417	293.617	294.123	0.17
07-Jun-2019 14:47:12	737583.616116991	293.618	294.123	0.169
07-Jun-2019 14:47:13	737583.616128576	293.618	294.124	0.167999
07-Jun-2019 14:47:14	737583.616140139	293.618	294.124	0.167
07-Jun-2019 14:47:15	737583.616151713	293.619	294.124	0.166
07-Jun-2019 14:47:16	737583.616163287	293.618	294.125	0.164999
07-Jun-2019 14:47:17	737583.616174861	293.618	294.125	0.164
07-Jun-2019 14:47:18	737583.616186435	293.617	294.124	0.162999
07-Jun-2019 14:47:19	737583.616198009	293.618	294.124	0.162
07-Jun-2019 14:47:20	737583.616209583	293.618	294.124	0.161
07-Jun-2019 14:47:21	737583.616221157	293.618	294.124	0.161
07-Jun-2019 14:47:22	737583.616232743	293.619	294.124	0.159999
07-Jun-2019 14:47:23	737583.616244306	293.618	294.124	0.158999
07-Jun-2019 14:47:24	737583.61625588	293.619	294.124	0.158
07-Jun-2019 14:47:25	737583.616267454	293.618	294.123	0.156999
07-Jun-2019 14:47:26	737583.616279028	293.619	294.123	0.156
07-Jun-2019 14:47:27	737583.616290613	293.618	294.124	0.156
07-Jun-2019 14:47:28	737583.616302188	293.618	294.124	0.154999
07-Jun-2019 14:47:29	737583.61631375	293.618	294.123	0.153999
07-Jun-2019 14:47:30	737583.616325324	293.619	294.123	0.152999
07-Jun-2019 14:47:31	737583.61633691	293.617	294.123	0.151999
07-Jun-2019 14:47:32	737583.616348472	293.618	294.125	0.151999
07-Jun-2019 14:47:33	737583.616360046	293.618	294.124	0.150999
07-Jun-2019 14:47:34	737583.61637162	293.618	294.125	0.15
07-Jun-2019 14:47:35	737583.616383194	293.618	294.124	0.149
07-Jun-2019 14:47:36	737583.61639478	293.619	294.125	0.149
07-Jun-2019 14:47:37	737583.616406354	293.618	294.124	0.148
07-Jun-2019 14:47:38	737583.616417917	293.618	294.124	0.147
07-Jun-2019 14:47:39	737583.616429491	293.617	294.124	0.146
07-Jun-2019 14:47:40	737583.616441065	293.618	294.125	0.146
07-Jun-2019 14:47:41	737583.616452639	293.619	294.124	0.145
07-Jun-2019 14:47:42	737583.616464213	293.618	294.125	0.143999
07-Jun-2019 14:47:43	737583.616475787	293.618	294.124	0.143999
07-Jun-2019 14:47:44	737583.616487373	293.618	294.124	0.143999
07-Jun-2019 14:47:45	737583.616498935	293.618	294.124	0.143
07-Jun-2019 14:47:46	737583.616510509	293.618	294.124	0.143
07-Jun-2019 14:47:47	737583.616522083	293.617	294.124	0.141999
07-Jun-2019 14:47:48	737583.616533669	293.619	294.124	0.141
07-Jun-2019 14:47:49	737583.616545231	293.619	294.124	0.141
07-Jun-2019 14:47:50	737583.616556806	293.62	294.125	0.141
07-Jun-2019 14:47:51	737583.61656838	293.618	294.124	0.139999
07-Jun-2019 14:47:52	737583.616579954	293.618	294.124	0.139999
07-Jun-2019 14:47:53	737583.616591528	293.618	294.124	0.138999
07-Jun-2019 14:47:54	737583.616603102	293.618	294.125	0.138999
07-Jun-2019 14:47:55	737583.616614676	293.619	294.123	0.138999
07-Jun-2019 14:47:56	737583.61662625	293.617	294.124	0.138999
07-Jun-2019 14:47:57	737583.616637824	293.619	294.124	0.138999
07-Jun-2019 14:47:58	737583.616649398	293.619	294.124	0.138999
07-Jun-2019 14:47:59	737583.616660972	293.618	294.124	0.138999
07-Jun-2019 14:48:00	737583.616672546	293.618	294.125	0.138999
07-Jun-2019 14:48:01	737583.616684132	293.619	294.125	0.138999
07-Jun-2019 14:48:02	737583.616695706	293.619	294.124	0.138999
07-Jun-2019 14:48:03	737583.616707269	293.619	294.125	0.138999
07-Jun-2019 14:48:04	737583.616718843	293.62	294.124	0.138999
07-Jun-2019 14:48:05	737583.616730428	293.619	294.123	0.138999
07-Jun-2019 14:48:06	737583.616741991	293.618	294.124	0.138999
07-Jun-2019 14:48:07	737583.616753565	293.619	294.125	0.138999
07-Jun-2019 14:48:08	737583.616765139	293.619	294.124	0.138999
07-Jun-2019 14:48:09	737583.616776713	293.619	294.125	0.138999
07-Jun-2019 14:48:10	737583.616788287	293.619	294.125	0.138999
07-Jun-2019 14:48:11	737583.616799861	293.619	294.124	0.139999
07-Jun-2019 14:48:12	737583.616811435	293.619	294.125	0.139999
07-Jun-2019 14:48:13	737583.616823021	293.621	294.124	0.139999
07-Jun-2019 14:48:14	737583.616834595	293.618	294.125	0.139999
07-Jun-2019 14:48:15	737583.616846157	293.619	294.126	0.139999
07-Jun-2019 14:48:16	737583.616857743	293.619	294.125	0.139999
07-Jun-2019 14:48:17	737583.616869306	293.618	294.125	0.139999
07-Jun-2019 14:48:18	737583.61688088	293.619	294.125	0.139999
07-Jun-2019 14:48:19	737583.616892465	293.617	294.124	0.139999
07-Jun-2019 14:48:20	737583.616904028	293.618	294.125	0.139999
07-Jun-2019 14:48:21	737583.616915602	293.618	294.125	0.139999
07-Jun-2019 14:48:22	737583.616927188	293.618	294.124	0.139999
07-Jun-2019 14:48:23	737583.61693875	293.618	294.126	0.139999
07-Jun-2019 14:48:24	737583.616950336	293.619	294.126	0.139999
07-Jun-2019 14:48:25	737583.61696191	293.62	294.125	0.139999
07-Jun-2019 14:48:26	737583.616973472	293.619	294.126	0.139999
07-Jun-2019 14:48:27	737583.616985046	293.618	294.124	0.139999
07-Jun-2019 14:48:28	737583.61699662	293.619	294.125	0.139999
07-Jun-2019 14:48:29	737583.617008206	293.619	294.125	0.139999
07-Jun-2019 14:48:30	737583.61701978	293.618	294.125	0.139999
07-Jun-2019 14:48:31	737583.617031343	293.62	294.126	0.139999
07-Jun-2019 14:48:32	737583.617042928	293.62	294.125	0.139999
07-Jun-2019 14:48:33	737583.617054491	293.619	294.126	0.139999
07-Jun-2019 14:48:34	737583.617066076	293.619	294.125	0.139999
07-Jun-2019 14:48:35	737583.617077639	293.62	294.126	0.139999
07-Jun-2019 14:48:36	737583.617089213	293.618	294.125	0.139999
07-Jun-2019 14:48:37	737583.617100799	293.618	294.126	0.141
07-Jun-2019 14:48:38	737583.617112361	293.62	294.126	0.141
07-Jun-2019 14:48:39	737583.617123935	293.619	294.125	0.139999
07-Jun-2019 14:48:40	737583.617135509	293.618	294.125	0.139999
07-Jun-2019 14:48:41	737583.617147083	293.619	294.126	0.141
07-Jun-2019 14:48:42	737583.617158657	293.619	294.126	0.141
07-Jun-2019 14:48:43	737583.617170232	293.619	294.126	0.141
07-Jun-2019 14:48:44	737583.617181806	293.619	294.127	0.141
07-Jun-2019 14:48:45	737583.61719338	293.619	294.125	0.141
07-Jun-2019 14:48:46	737583.617204954	293.619	294.125	0.141
07-Jun-2019 14:48:47	737583.617216528	293.618	294.126	0.141
07-Jun-2019 14:48:48	737583.617228102	293.619	294.125	0.141
07-Jun-2019 14:48:49	737583.617239676	293.618	294.126	0.141
07-Jun-2019 14:48:50	737583.61725125	293.618	294.126	0.141
07-Jun-2019 14:48:51	737583.617262824	293.619	294.124	0.141
07-Jun-2019 14:48:52	737583.617274398	293.62	294.125	0.141
07-Jun-2019 14:48:53	737583.617285984	293.619	294.126	0.141
07-Jun-2019 14:48:54	737583.617297569	293.619	294.125	0.141
07-Jun-2019 14:48:55	737583.617309132	293.618	294.126	0.141
07-Jun-2019 14:48:56	737583.617320694	293.62	294.126	0.141
07-Jun-2019 14:48:57	737583.617332269	293.62	294.125	0.141
07-Jun-2019 14:48:58	737583.617343843	293.619	294.126	0.141
07-Jun-2019 14:48:59	737583.617355417	293.619	294.126	0.141
07-Jun-2019 14:49:00	737583.617366991	293.619	294.124	0.141
07-Jun-2019 14:49:01	737583.617378565	293.619	294.127	0.141
07-Jun-2019 14:49:02	737583.61739015	293.62	294.126	0.141
07-Jun-2019 14:49:03	737583.617401713	293.62	294.126	0.141
07-Jun-2019 14:49:04	737583.617413299	293.621	294.126	0.141
07-Jun-2019 14:49:05	737583.617424861	293.619	294.125	0.141
07-Jun-2019 14:49:06	737583.617436435	293.621	294.126	0.141
07-Jun-2019 14:49:07	737583.617448009	293.619	294.127	0.141
07-Jun-2019 14:49:08	737583.617459583	293.619	294.126	0.141
07-Jun-2019 14:49:09	737583.617471157	293.619	294.125	0.141
07-Jun-2019 14:49:10	737583.617482731	293.619	294.126	0.141
07-Jun-2019 14:49:11	737583.617494306	293.619	294.126	0.141
07-Jun-2019 14:49:12	737583.617505903	293.619	294.127	0.141
07-Jun-2019 14:49:13	737583.617517465	293.62	294.127	0.141
07-Jun-2019 14:49:14	737583.617529039	293.621	294.126	0.141
07-Jun-2019 14:49:15	737583.617540602	293.619	294.126	0.141
07-Jun-2019 14:49:16	737583.617552188	293.62	294.124	0.141
07-Jun-2019 14:49:17	737583.61756375	293.62	294.127	0.141999
07-Jun-2019 14:49:18	737583.617575324	293.621	294.125	0.141999
07-Jun-2019 14:49:19	737583.61758691	293.619	294.126	0.141
07-Jun-2019 14:49:20	737583.617598472	293.62	294.126	0.141999
07-Jun-2019 14:49:21	737583.617610046	293.619	294.125	0.141999
07-Jun-2019 14:49:22	737583.617621632	293.621	294.127	0.141999
07-Jun-2019 14:49:23	737583.617633194	293.619	294.126	0.141
07-Jun-2019 14:49:24	737583.617644769	293.619	294.126	0.141999
07-Jun-2019 14:49:25	737583.617656343	293.621	294.126	0.141999
07-Jun-2019 14:49:26	737583.617667917	293.62	294.126	0.141999
07-Jun-2019 14:49:27	737583.617679491	293.62	294.127	0.141999
07-Jun-2019 14:49:28	737583.617691065	293.622	294.129	0.141999
07-Jun-2019 14:49:29	737583.61770265	293.633	294.277	0.141999
07-Jun-2019 14:49:30	737583.617714224	293.62	294.127	0.141999
07-Jun-2019 14:49:31	737583.617725799	293.621	294.128	0.141999
07-Jun-2019 14:49:32	737583.617737361	293.622	294.128	0.141999
07-Jun-2019 14:49:34	737583.6177564	293.621	294.128	0.141999
07-Jun-2019 14:49:34	737583.617760521	293.619	294.127	0.141999
07-Jun-2019 14:49:35	737583.617772106	293.621	294.127	0.141999
07-Jun-2019 14:49:36	737583.617783657	293.621	294.127	0.141999
07-Jun-2019 14:49:37	737583.617795243	293.621	294.128	0.141999
07-Jun-2019 14:49:38	737583.617806806	293.621	294.127	0.141999
07-Jun-2019 14:49:39	737583.61781838	293.621	294.127	0.141999
07-Jun-2019 14:49:40	737583.617829954	293.621	294.126	0.141999
07-Jun-2019 14:49:41	737583.617841528	293.62	294.126	0.141999
07-Jun-2019 14:49:42	737583.617853113	293.621	294.127	0.141999
07-Jun-2019 14:49:43	737583.617864687	293.622	294.127	0.141999
07-Jun-2019 14:49:44	737583.617876262	293.62	294.127	0.141999
07-Jun-2019 14:49:45	737583.617887824	293.622	294.127	0.141999
07-Jun-2019 14:49:46	737583.617899398	293.621	294.127	0.141999
07-Jun-2019 14:49:47	737583.617910984	293.622	294.127	0.141999
07-Jun-2019 14:49:48	737583.617922558	293.621	294.127	0.141999
07-Jun-2019 14:49:49	737583.61793412	293.619	294.127	0.141999
07-Jun-2019 14:49:50	737583.617945706	293.622	294.128	0.141999
07-Jun-2019 14:49:51	737583.617957268	293.62	294.128	0.141999
07-Jun-2019 14:49:52	737583.617968843	293.62	294.127	0.141999
07-Jun-2019 14:49:53	737583.617980428	293.621	294.127	0.141999
07-Jun-2019 14:49:54	737583.617991991	293.62	294.127	0.141999
07-Jun-2019 14:49:55	737583.618003565	293.621	294.127	0.141999
07-Jun-2019 14:49:56	737583.618015139	293.622	294.127	0.141999
07-Jun-2019 14:49:57	737583.618026713	293.62	294.127	0.141999
07-Jun-2019 14:49:58	737583.618038287	293.621	294.128	0.141999
07-Jun-2019 14:49:59	737583.618049861	293.621	294.128	0.141999
07-Jun-2019 14:50:00	737583.618061447	293.621	294.128	0.141999
07-Jun-2019 14:50:01	737583.618073021	293.619	294.127	0.141999
07-Jun-2019 14:50:02	737583.618084583	293.621	294.128	0.141999
07-Jun-2019 14:50:03	737583.618096169	293.622	294.127	0.141999
07-Jun-2019 14:50:04	737583.618107743	293.622	294.127	0.141999
07-Jun-2019 14:50:05	737583.618119317	293.621	294.128	0.141999
07-Jun-2019 14:50:06	737583.61813088	293.621	294.126	0.143
07-Jun-2019 14:50:07	737583.618142465	293.621	294.128	0.143
07-Jun-2019 14:50:08	737583.618154028	293.621	294.127	0.141999
07-Jun-2019 14:50:09	737583.618165602	293.622	294.126	0.143
07-Jun-2019 14:50:10	737583.618177176	293.621	294.128	0.143
07-Jun-2019 14:50:11	737583.61818875	293.621	294.127	0.143
07-Jun-2019 14:50:12	737583.618200324	293.621	294.127	0.141999
07-Jun-2019 14:50:13	737583.618211898	293.621	294.126	0.143
07-Jun-2019 14:50:14	737583.618223472	293.622	294.126	0.143
07-Jun-2019 14:50:15	737583.618235046	293.622	294.127	0.143
07-Jun-2019 14:50:16	737583.61824662	293.621	294.127	0.143
07-Jun-2019 14:50:17	737583.618258194	293.621	294.127	0.143
07-Jun-2019 14:50:18	737583.618269769	293.62	294.128	0.143
07-Jun-2019 14:50:19	737583.618281343	293.621	294.127	0.143
07-Jun-2019 14:50:20	737583.618292928	293.619	294.128	0.143
07-Jun-2019 14:50:21	737583.618304491	293.621	294.127	0.143
07-Jun-2019 14:50:22	737583.618316076	293.62	294.127	0.143
07-Jun-2019 14:50:23	737583.61832765	293.622	294.127	0.143
07-Jun-2019 14:50:24	737583.61833919	293.621	294.127	0.143
07-Jun-2019 14:50:25	737583.618350787	293.621	294.127	0.143
07-Jun-2019 14:50:26	737583.618362361	293.621	294.127	0.143
07-Jun-2019 14:50:27	737583.618373935	293.619	294.127	0.143
07-Jun-2019 14:50:28	737583.618385509	293.62	294.127	0.143
07-Jun-2019 14:50:29	737583.618397095	293.623	294.131	0.143
07-Jun-2019 14:50:30	737583.618408657	293.622	294.131	0.143
07-Jun-2019 14:50:31	737583.618420232	293.622	294.131	0.143
07-Jun-2019 14:50:32	737583.618431806	293.622	294.127	0.143
07-Jun-2019 14:50:33	737583.61844338	293.622	294.13	0.143
07-Jun-2019 14:50:34	737583.618454954	293.621	294.128	0.143
07-Jun-2019 14:50:35	737583.618466528	293.622	294.13	0.143
07-Jun-2019 14:50:36	737583.618478102	293.624	294.132	0.143
07-Jun-2019 14:50:37	737583.618489676	293.621	294.127	0.143
07-Jun-2019 14:50:38	737583.61850125	293.621	294.129	0.143
07-Jun-2019 14:50:39	737583.618512836	293.621	294.131	0.143
07-Jun-2019 14:50:40	737583.618524398	293.622	294.129	0.143
07-Jun-2019 14:50:41	737583.618535972	293.621	294.128	0.143
07-Jun-2019 14:50:42	737583.618547546	293.621	294.128	0.143
07-Jun-2019 14:50:43	737583.61855912	293.622	294.128	0.143
07-Jun-2019 14:50:44	737583.618570694	293.621	294.128	0.143
07-Jun-2019 14:50:45	737583.61858228	293.622	294.128	0.143
07-Jun-2019 14:50:46	737583.618593843	293.621	294.128	0.143
07-Jun-2019 14:50:47	737583.618605417	293.622	294.127	0.143
07-Jun-2019 14:50:48	737583.618617002	293.621	294.128	0.143
07-Jun-2019 14:50:49	737583.618628576	293.622	294.129	0.143
07-Jun-2019 14:50:50	737583.618640139	293.622	294.129	0.143
07-Jun-2019 14:50:51	737583.618651713	293.622	294.129	0.143
07-Jun-2019 14:50:52	737583.618663287	293.622	294.128	0.143
07-Jun-2019 14:50:53	737583.618674861	293.622	294.13	0.143
07-Jun-2019 14:50:54	737583.618686435	293.622	294.128	0.143
07-Jun-2019 14:50:55	737583.618698009	293.622	294.13	0.143
07-Jun-2019 14:50:56	737583.618709583	293.623	294.131	0.143
07-Jun-2019 14:50:57	737583.618721169	293.625	294.132	0.143
07-Jun-2019 14:50:58	737583.618732731	293.622	294.13	0.143
07-Jun-2019 14:50:59	737583.618744306	293.623	294.13	0.143
07-Jun-2019 14:51:00	737583.61875588	293.621	294.132	0.143
07-Jun-2019 14:51:01	737583.618767454	293.622	294.13	0.143
07-Jun-2019 14:51:02	737583.618779028	293.623	294.131	0.143
07-Jun-2019 14:51:03	737583.618790602	293.627	294.131	0.143
07-Jun-2019 14:51:04	737583.618802176	293.622	294.132	0.143
07-Jun-2019 14:51:05	737583.61881375	293.623	294.132	0.143
07-Jun-2019 14:51:06	737583.618825324	293.622	294.132	0.143
07-Jun-2019 14:51:07	737583.618836898	293.623	294.131	0.143999
07-Jun-2019 14:51:08	737583.618848472	293.623	294.132	0.143
07-Jun-2019 14:51:09	737583.618860046	293.622	294.132	0.143999
07-Jun-2019 14:51:10	737583.61887162	293.624	294.132	0.143
07-Jun-2019 14:51:11	737583.618883194	293.624	294.131	0.143999
07-Jun-2019 14:51:12	737583.618894769	293.623	294.131	0.143999
07-Jun-2019 14:51:13	737583.618906343	293.623	294.132	0.143999
07-Jun-2019 14:51:14	737583.618917928	293.623	294.131	0.143999
07-Jun-2019 14:51:15	737583.618929491	293.622	294.131	0.143999
07-Jun-2019 14:51:16	737583.618941065	293.623	294.131	0.143999
07-Jun-2019 14:51:17	737583.618952639	293.624	294.131	0.143999
07-Jun-2019 14:51:18	737583.618964213	293.624	294.131	0.143999
07-Jun-2019 14:51:19	737583.618975799	293.624	294.132	0.143999
07-Jun-2019 14:51:20	737583.618987373	293.623	294.13	0.143999
07-Jun-2019 14:51:21	737583.618998935	293.624	294.132	0.143999
07-Jun-2019 14:51:22	737583.619010509	293.623	294.132	0.143999
07-Jun-2019 14:51:23	737583.619022095	293.624	294.132	0.143999
07-Jun-2019 14:51:24	737583.619033657	293.624	294.132	0.143999
07-Jun-2019 14:51:25	737583.619045243	293.624	294.131	0.143999
07-Jun-2019 14:51:26	737583.619056806	293.624	294.131	0.143999
07-Jun-2019 14:51:27	737583.61906838	293.623	294.131	0.143999
07-Jun-2019 14:51:28	737583.619079954	293.623	294.131	0.143999
07-Jun-2019 14:51:29	737583.619091539	293.623	294.132	0.143999
07-Jun-2019 14:51:30	737583.619103102	293.625	294.132	0.143999
07-Jun-2019 14:51:31	737583.619114688	293.624	294.132	0.143999
07-Jun-2019 14:51:32	737583.619126273	293.624	294.133	0.143999
07-Jun-2019 14:51:33	737583.619137824	293.624	294.132	0.143999
07-Jun-2019 14:51:34	737583.61914941	293.624	294.132	0.143999
07-Jun-2019 14:51:35	737583.619160972	293.622	294.132	0.143999
07-Jun-2019 14:51:36	737583.619172546	293.623	294.132	0.143999
07-Jun-2019 14:51:37	737583.619184132	293.625	294.133	0.143999
07-Jun-2019 14:51:38	737583.619195694	293.624	294.132	0.143999
07-Jun-2019 14:51:39	737583.619207268	293.624	294.132	0.143999
07-Jun-2019 14:51:40	737583.619218854	293.625	294.133	0.143999
07-Jun-2019 14:51:41	737583.619230428	293.623	294.131	0.143999
07-Jun-2019 14:51:42	737583.619241991	293.624	294.132	0.143999
07-Jun-2019 14:51:43	737583.619253565	293.625	294.132	0.143999
07-Jun-2019 14:51:44	737583.619265139	293.625	294.133	0.143999
07-Jun-2019 14:51:45	737583.619276725	293.625	294.133	0.143999
07-Jun-2019 14:51:46	737583.619288299	293.623	294.132	0.143999
07-Jun-2019 14:51:47	737583.619299861	293.625	294.132	0.143999
07-Jun-2019 14:51:48	737583.619311435	293.625	294.133	0.143999
07-Jun-2019 14:51:49	737583.619323021	293.625	294.132	0.143999
07-Jun-2019 14:51:50	737583.619334595	293.625	294.132	0.143999
07-Jun-2019 14:51:51	737583.619346169	293.625	294.133	0.143999
07-Jun-2019 14:51:52	737583.619357731	293.625	294.133	0.143999
07-Jun-2019 14:51:53	737583.619369306	293.624	294.132	0.143999
07-Jun-2019 14:51:54	737583.61938088	293.625	294.132	0.143999
07-Jun-2019 14:51:55	737583.619392454	293.625	294.131	0.143999
07-Jun-2019 14:51:56	737583.619404028	293.626	294.133	0.143999
07-Jun-2019 14:51:57	737583.619415613	293.624	294.133	0.143999
07-Jun-2019 14:51:58	737583.619427176	293.624	294.132	0.143999
07-Jun-2019 14:51:59	737583.61943875	293.625	294.133	0.143999
07-Jun-2019 14:52:00	737583.619450324	293.623	294.133	0.143999
07-Jun-2019 14:52:01	737583.619461898	293.625	294.132	0.143999
07-Jun-2019 14:52:02	737583.619473484	293.625	294.132	0.143999
07-Jun-2019 14:52:03	737583.619485058	293.623	294.134	0.143999
07-Jun-2019 14:52:04	737583.61949662	293.624	294.132	0.143999
